index,stateId,typeId,stateName,itemName,ingredients,preparation
136,14,0,Ladakh,Gutti,"A traditional dish of Ladakh, similar to a stew, made with mixed vegetables, meats, or lentils cooked in a savory broth.",Gutti is a traditional Tibetan dish made from dried yak cheese. The cheese is usually grated or crumbled and eaten as a snack or added to other dishes for flavor.
137,14,1,Ladakh,Butter Tea (Gur-Gur Chai),"Black tea leaves, water, butter, salt, and sometimes milk.","Brew black tea with water and salt, then add yak butter and sometimes milk. The tea is then churned until frothy, creating a rich and creamy beverage that provides warmth and energy in the cold Tibetan climate."
138,14,0,Ladakh,Yak Meat Dishes,"Yak meat (such as yak steaks or yak curry) cooked with various spices and herbs, along with vegetables like potatoes and carrots.","Yak meat is often prepared in various ways, including stir-frying with vegetables, stewing in broth with spices and herbs, or grilling over an open flame. The meat is known for its lean texture and rich flavor."
139,14,0,Ladakh,Phirni,"Rice, milk, sugar, saffron strands, cardamom powder, and mixed nuts like almonds and pistachios for garnish.","Cook rice with milk, sugar, and cardamom until the mixture thickens. Pour the mixture into serving bowls and allow it to cool and set. Garnish with chopped nuts and serve chilled as a dessert."
140,14,0,Ladakh,Chhurpi,"A traditional cheese made from yak milk, often used in cooking or consumed as a snack.",Chhurpi is a traditional Tibetan cheese made from yak milk. It can be consumed fresh as a soft cheese or dried and hardened into a chewy snack.
141,15,1,Madhya Pradesh,Poha,"Flattened rice (poha), mustard seeds, cumin seeds, curry leaves, green chilies, onions, potatoes, peanuts, turmeric powder, lemon juice, coriander leaves, and salt.","Rinse flattened rice (poha) and drain excess water. Heat oil in a pan and temper with mustard seeds, cumin seeds, curry leaves, and green chilies. Add chopped onions, potatoes, and peanuts, then sauté until cooked through. Mix in the soaked poha, turmeric, salt, and sugar. Garnish with chopped coriander leaves and serve hot."
142,15,1,Madhya Pradesh,Dal Bafla,"For Dal - pigeon peas (toor dal), water, tomatoes, ginger, garlic, green chilies, onions, mustard seeds, cumin seeds, turmeric powder, coriander powder, and salt. For Bafla - wheat flour, ghee, salt, and water.","Prepare a dough using wheat flour, salt, and water. Shape the dough into small balls and boil them in water until they float. Drain and bake the boiled dough balls until golden brown and cooked through. Serve with dal prepared from lentils tempered with spices and ghee."
143,15,1,Madhya Pradesh,Bhutte Ka Kees,"Grated corn kernels, milk, green chilies, ginger, mustard seeds, cumin seeds, turmeric powder, red chili powder, lemon juice, coriander leaves, and salt.","Grate corn kernels and sauté them in ghee with mustard seeds, green chilies, ginger, and spices until cooked through. Finish with a splash of milk, lemon juice, and fresh coriander leaves."
144,15,1,Madhya Pradesh,Indori Poha Jalebi,"For Poha - flattened rice (poha), mustard seeds, cumin seeds, curry leaves, green chilies, onions, potatoes, peanuts, turmeric powder, lemon juice, coriander leaves, and salt. For Jalebi - all-purpose flour, yogurt, sugar, saffron, water, and oil for frying.","Prepare poha as described earlier. Serve hot with jalebi, a sweet made from fermented batter deep-fried and soaked in sugar syrup. This combination is a popular street food in Indore."
145,15,0,Madhya Pradesh,Bhopali Gosht Korma,"Lamb or goat meat, yogurt, onions, tomatoes, ginger-garlic paste, spices like cinnamon, cloves, cardamom, bay leaves, red chili powder, turmeric powder, coriander powder, and garam masala.","Marinate goat meat with yogurt, ginger-garlic paste, and spices. Sauté sliced onions until golden brown, then add the marinated meat and cook until tender. Add a paste made from cashews, almonds, and poppy seeds along with cream and cook until the gravy thickens."
146,15,0,Madhya Pradesh,Shikanji,"Freshly squeezed lemon juice, Water, Sugar or sugar syrup, Black salt (kala namak), Roasted cumin powder, Ground ginger (optional), Mint leaves (optional), Soda water (optional, for extra fizz)","Mix together lemon juice, water, sugar, salt, roasted cumin powder, and black pepper powder to make a refreshing lemonade. Serve chilled with ice cubes and garnish with mint leaves."
147,15,0,Madhya Pradesh,Malpua,"All-purpose flour, milk, sugar, fennel seeds, cardamom powder, and oil or ghee for frying.","Prepare a batter using flour, milk, sugar, and mashed bananas or grated coconut. Heat ghee in a pan, pour spoonfuls of batter, and fry until golden brown and crispy. Soak the fried malpuas in sugar syrup until they absorb the sweetness."
148,15,0,Madhya Pradesh,Bafla,"Wheat flour, ghee, salt, and water.","Bafla is a dough ball made from wheat flour, ghee, salt, and water. It is boiled until cooked through and then baked until golden brown. Bafla is often served with dal or chutney."
149,15,1,Madhya Pradesh,Seekh Kebabs,"Minced meat (usually lamb or chicken), onions, ginger-garlic paste, green chilies, coriander leaves, spices like cumin powder, coriander powder, red chili powder, and salt.","Mix minced meat (usually lamb or chicken) with spices, herbs, and sometimes grated onions and green chilies. Shape the mixture onto skewers and grill or roast until cooked through and charred on the outside."
150,15,0,Madhya Pradesh,Mawa Bati,"For Bati - wheat flour, semolina (sooji), ghee, yogurt, salt, and water. For Mawa - milk, sugar, and ghee.","Prepare a dough using flour, ghee, milk, and crumbled mawa (reduced milk solids). Shape the dough into small balls and deep fry until golden brown. Serve hot with sugar syrup or rabri (sweetened condensed milk)."
151,16,1,Maharashtra,Vada Pav,"For Vada - potatoes, gram flour (besan), ginger, garlic, green chilies, turmeric powder, mustard seeds, curry leaves, coriander leaves, and oil for frying. For Pav - bread rolls (pav), butter, and garlic chutney.","Prepare a spicy potato filling by mashing boiled potatoes and mixing them with green chilies, ginger, garlic, turmeric, mustard seeds, and curry leaves. Shape the mixture into balls, coat with gram flour batter, and deep fry until golden brown. Serve the vadas inside pav (soft bread rolls) along with green chutney and tamarind chutney."
152,16,1,Maharashtra,Pav Bhaji,"Potatoes, mixed vegetables (like cauliflower, peas, carrots), tomatoes, onions, capsicum (bell peppers), ginger-garlic paste, pav bhaji masala, butter, and bread rolls (pav).","Cook a mixture of mashed vegetables (such as potatoes, peas, carrots, and cauliflower) with tomatoes, onions, ginger-garlic paste, and pav bhaji masala. Mash the cooked vegetables until smooth and serve with buttered pav (bread rolls), chopped onions, and lemon wedges."
153,16,1,Maharashtra,Misal Pav,"Mixed sprouts (like moth beans, mung beans), onions, tomatoes, potatoes, mixed spices, tamarind paste, lemon juice, farsan (fried savory snack), and bread rolls (pav).","Cook sprouted lentils (usually moth beans) with onions, tomatoes, ginger-garlic paste, and spices. Serve the cooked misal with pav (bread rolls) and garnish with chopped onions, coriander leaves, farsan (crispy snack mix), and lemon wedges."
154,16,1,Maharashtra,Puran Poli,"For Puran - chana dal (split chickpeas), jaggery (or sugar), cardamom powder, and ghee. For Poli - whole wheat flour, oil, and water.","Prepare a dough using flour, water, and oil. Roll out the dough into circles and stuff with a sweet filling made from cooked split chickpeas (chana dal), jaggery, cardamom, and nutmeg. Roll out the stuffed dough into thin discs and cook on a griddle with ghee until golden brown."
155,16,1,Maharashtra,Batata Vada,"Potatoes, gram flour (besan), ginger, garlic, green chilies, turmeric powder, mustard seeds, curry leaves, coriander leaves, and oil for frying.","Prepare a spicy potato filling by mashing boiled potatoes and mixing them with green chilies, ginger, garlic, turmeric, mustard seeds, and curry leaves. Shape the mixture into balls, coat with gram flour batter, and deep fry until golden brown. Serve hot with green chutney and tamarind chutney."
156,16,0,Maharashtra,Modak,"Rice flour, jaggery (or sugar), grated coconut, cardamom powder, and ghee.",Prepare a dough using rice flour and water. Fill the dough with a sweet coconut and jaggery mixture flavored with cardamom and nutmeg. Shape the filled dough into dumplings and steam until cooked through. Serve hot as a sweet treat.
157,16,0,Maharashtra,Bharli Vangi,"Small eggplants, grated coconut, peanuts, sesame seeds, tamarind pulp, jaggery (or sugar), and spices like coriander powder, cumin powder, red chili powder, and turmeric powder.","Stuff baby eggplants with a spicy coconut and peanut mixture flavored with tamarind, jaggery, and spices. Cook the stuffed eggplants in a coconut-based gravy until tender and flavorful."
158,16,0,Maharashtra,Kolhapuri Misal,"Mixed sprouts (like moth beans, mung beans), onions, tomatoes, potatoes, mixed spices, tamarind paste, lemon juice, farsan (fried savory snack), and bread rolls (pav).","Cook sprouted lentils (usually moth beans) with onions, tomatoes, ginger-garlic paste, and Kolhapuri misal masala (a spicy blend of spices). Serve the cooked misal with pav (bread rolls) and garnish with chopped onions, coriander leaves, farsan (crispy snack mix), and lemon wedges."
159,16,0,Maharashtra,Sabudana Khichdi,"Sabudana (tapioca pearls), peanuts, potatoes, green chilies, cumin seeds, curry leaves, lemon juice, and salt.","Soak sabudana (tapioca pearls) until soft, then sauté with crushed peanuts, green chilies, cumin seeds, and curry leaves. Garnish with chopped coriander leaves and serve hot with yogurt."
160,16,0,Maharashtra,Solkadhi,"Coconut milk, kokum (dried mangosteen), green chilies, ginger, garlic, and spices like cumin seeds and asafoetida.","Prepare a drink using kokum (dried mangosteen rind), coconut milk, water, green chilies, and salt. Serve chilled as a refreshing beverage, often consumed after spicy meals to aid digestion."
161,17,1,Manipur,Eromba,"Boiled vegetables (like potatoes, yam, and pumpkin), fermented fish (ngari), chili paste, garlic, ginger, salt, and water.","Eromba is a traditional Manipuri dish made with mashed boiled vegetables (usually potatoes or yam) mixed with fermented fish (ngari), chili, and other spices. The mixture is then cooked with water to create a thick stew-like consistency."
162,17,0,Manipur,Chamthong,"Assorted vegetables (like cabbage, beans, carrots), bamboo shoots, ginger, green chilies, salt, and water.","Chamthong is a Manipuri vegetable stew prepared by boiling mixed seasonal vegetables (such as pumpkins, beans, bamboo shoots, and potatoes) with ngari (fermented fish), ginger, garlic, and green chilies. It is seasoned with salt and sometimes turmeric."
163,17,0,Manipur,Ngari,"Fermented fish, salt, and water.",Ngari is a fermented fish paste commonly used in Manipuri cuisine. It is made by fermenting small freshwater fish with salt for several months until it develops a strong aroma and flavor. Ngari is often used as a condiment or flavoring agent in various dishes.
164,17,0,Manipur,Nga Thongba,"Freshwater fish (often using rohu or catfish), flavored with ginger, garlic, green chili peppers, and seasoned with turmeric and other spices. Coconut milk is often used to give it a creamy texture, and sometimes fermented fish (ngari) is also added for additional flavor.","Nga Thongba is a Manipuri fish curry made with fish (often catfish) cooked in a flavorful broth of ngari (fermented fish), ginger, garlic, green chilies, and other spices. Coconut milk is sometimes added to create a creamy texture."
165,17,1,Manipur,Chak-Hao Kheer,"Black rice (chak-hao), milk, sugar, cardamom pods, and nuts like cashews and almonds.","Chak-Hao Kheer is a traditional Manipuri dessert made with black rice (chak-hao) cooked in milk with sugar and sometimes flavored with cardamom, saffron, or rose water. It is simmered until the rice is soft and the mixture thickens into a creamy pudding-like consistency."
166,17,1,Manipur,Sana Thongba,"Paneer (Indian cottage cheese), potatoes, tomatoes, onions, ginger, garlic, green chilies, turmeric powder, cumin powder, coriander powder, garam masala, salt, and water.","Sana Thongba is a Manipuri vegetarian dish made with paneer or tofu cooked in a flavorful broth of milk, ngari (fermented fish), ginger, garlic, and green chilies. It is seasoned with salt and sometimes turmeric."
167,17,1,Manipur,Singju,"Assorted vegetables (like cabbage, carrots, radishes), lotus stem, ginger, green chilies, mustard oil, salt, and water.","Singju is a traditional Manipuri salad made with finely shredded seasonal vegetables (such as cabbage, carrots, radishes, and lotus stems) mixed with roasted chickpea powder, ngari (fermented fish), green chilies, and other spices. It is typically served as a side dish or appetizer."
168,17,0,Manipur,Paaknam,"Rice flour, water, sugar, cardamom pods, and coconut milk.","Paaknam is a Manipuri dish made with roasted or steamed sticky rice mixed with ngari (fermented fish), chili, and other spices. The mixture is then formed into small balls or cakes and eaten as a snack or side dish."
169,17,0,Manipur,Kelli Chana,"Banana flowers, chickpeas, onions, tomatoes, ginger, garlic, green chilies, turmeric powder, cumin powder, coriander powder, garam masala, salt, and water.","Kelli Chana is a Manipuri dish made with boiled chickpeas (chana) cooked in a spicy tomato-based gravy with onions, garlic, ginger, and green chilies. It is seasoned with spices like cumin, coriander, and turmeric."
170,17,1,Manipur,Morok Metpa,"Green chilies, garlic, ginger, salt, and mustard oil.","Morok Metpa is a spicy chili paste made with roasted or grilled green chilies (morok) mixed with ngari (fermented fish), garlic, salt, and sometimes other spices. It is commonly used as a condiment or flavoring agent in Manipuri cuisine."
171,18,1,Meghalaya,Jadoh,"Rice, pork or chicken, onions, ginger, garlic, turmeric powder, black pepper, salt, and oil.","Jadoh is a traditional Khasi rice dish cooked with meat (usually pork or chicken), onions, ginger, turmeric, and local spices. The rice is often seasoned with black sesame seeds and served with a side of spicy chutney."
172,18,1,Meghalaya,Doh-neiiong,"Pork or chicken, black sesame seeds, ginger, garlic, onions, green chilies, turmeric powder, salt, and oil.","Doh-neiiong is a Meghalayan pork curry prepared with pork meat, black sesame seeds, ginger, garlic, onions, and a variety of local spices. The dish is slow-cooked until the pork is tender and the flavors are well-developed."
173,18,1,Meghalaya,Pumaloi,"Rice flour, water, sugar, and grated coconut.","Pumaloi is a traditional Meghalayan steamed rice cake made with rice flour, jaggery (or sugar), grated coconut, and cardamom. The mixture is steamed until cooked through and served as a sweet snack or dessert."
174,18,1,Meghalaya,Dohkhlieh,"Pork, onions, ginger, garlic, black sesame seeds, green chilies, turmeric powder, salt, and oil.","Dohkhlieh is a traditional Khasi salad made with finely shredded pork, onions, green chilies, ginger, and lime juice. The ingredients are mixed together and seasoned with salt and pepper, then served as a refreshing appetizer."
175,18,1,Meghalaya,Tungrymbai,"Fermented soybeans or black grams, ginger, garlic, onions, green chilies, turmeric powder, and salt.","Tungrymbai is a traditional fermented soybean paste dish made with black soybeans, ginger, garlic, and local herbs and spices. The mixture is fermented for several days to develop its characteristic flavor, then cooked with pork or vegetables."
176,18,0,Meghalaya,Pukhlein,"Rice flour, jaggery or sugar, grated coconut, and water.","Pukhlein is a traditional Meghalayan rice flour pancake made with rice flour, jaggery (or sugar), grated coconut, and cardamom. The mixture is fried until golden brown and crispy, then served as a sweet snack or dessert."
177,18,0,Meghalaya,Soh-phlang,"Pork or beef, onions, ginger, garlic, black sesame seeds, green chilies, turmeric powder, salt, and oil.","Soh-phlang is a traditional Khasi soup made with pork meat, black sesame seeds, ginger, garlic, onions, and local herbs and spices. The soup is slow-cooked until the pork is tender and the flavors are well-developed."
178,18,0,Meghalaya,Sakkin Gata,"Rice flour, jaggery or sugar, grated coconut, and water.","Sakkin Gata is a traditional Meghalayan dessert made with sticky rice, jaggery (or sugar), grated coconut, and cardamom. The mixture is steamed until cooked through and served as a sweet treat."
179,18,0,Meghalaya,Pudoh,"Rice flour, black sesame seeds, jaggery or sugar, and water.","Pudoh is a traditional Meghalayan steamed rice cake made with rice flour, jaggery (or sugar), grated coconut, and cardamom. The mixture is steamed until cooked through and served as a sweet snack or dessert."
180,18,0,Meghalaya,Doh-sniang,"Pork, onions, ginger, garlic, black sesame seeds, green chilies, turmeric powder, salt, and oil.","Doh-sniang is a traditional Meghalayan pork stew prepared with pork meat, black sesame seeds, ginger, garlic, onions, and a variety of local spices. The stew is slow-cooked until the pork is tender and the flavors are well-developed."
181,19,1,Mizoram,Bai,"Pork or chicken, bamboo shoots, ginger, garlic, onions, green chilies, turmeric powder, salt, and oil.","Bai is a traditional Mizoram dish made with vegetables (such as spinach, mustard greens, or pumpkin) cooked in a gravy of mustard paste, red chili paste, and fermented bamboo shoot juice. It is often served with rice."
182,19,1,Mizoram,Zawlaidi,"Rice flour, jaggery or sugar, grated coconut, and water.","Zawlaidi is a traditional Mizoram dish made with pork cooked in a spicy gravy of ginger, garlic, onions, and local spices. It is typically served with rice or bread."
183,19,1,Mizoram,Baih,"Pork or chicken, bamboo shoots, ginger, garlic, onions, green chilies, turmeric powder, salt, and oil.","Baih is a traditional Mizoram dish made with dried fish (usually small fish like anchovies) cooked in a spicy gravy of ginger, garlic, onions, and local spices. It is often served with rice or bread."
184,19,1,Mizoram,Sawhchiar,"Pork or chicken, bamboo shoots, ginger, garlic, onions, green chilies, turmeric powder, salt, and oil.","Sawhchiar is a traditional Mizoram dish made with smoked or grilled meat (such as pork or chicken) served with a spicy chutney made from red chilies, garlic, ginger, and local herbs."
185,19,0,Mizoram,Arsa Buhchiar,"Rice flour, jaggery or sugar, grated coconut, and water.","Arsa Buhchiar is a traditional Mizoram sweet dish made with rice flour, jaggery (or sugar), grated coconut, and cardamom. The mixture is steamed until cooked through and served as a sweet snack or dessert."
186,19,0,Mizoram,Misa Mach Poora,"Fish, onions, tomatoes, ginger, garlic, green chilies, turmeric powder, mustard oil, and spices like cumin seeds and coriander powder.","Misa Mach Poora is a traditional Mizoram fish dish made with small fish (usually anchovies or sardines) marinated in a mixture of turmeric, red chili powder, garlic, ginger, and lemon juice, then pan-fried until crispy."
187,19,0,Mizoram,Chhangban,"Millet or barley grains, water, and yeast.","Chhangban is a traditional Mizoram dish made with pork cooked in a spicy gravy of ginger, garlic, onions, and local spices. It is typically served with rice or bread."
188,19,0,Mizoram,Koat Pitha,"Rice flour, jaggery or sugar, grated coconut, and water.","Koat Pitha is a traditional Mizoram snack made with rice flour, jaggery (or sugar), grated coconut, and cardamom. The mixture is deep-fried until golden brown and crispy, then served as a sweet snack."
189,19,0,Mizoram,Panch Phoron Tarkari,"Assorted vegetables (like potatoes, cauliflower, carrots), mustard oil, panch phoron (a mix of five whole spices - fenugreek seeds, nigella seeds, cumin seeds, black mustard seeds, and fennel seeds), ginger, garlic, green chilies, turmeric powder, and salt.","Panch Phoron Tarkari is a traditional Mizoram vegetable curry made with a blend of five spices (panch phoron), mixed vegetables, tomatoes, onions, garlic, ginger, and turmeric. It is typically served with rice or bread."
190,19,1,Mizoram,Chamthong,"Assorted vegetables (like cabbage, beans, carrots), bamboo shoots, ginger, green chilies, salt, and water.","Chamthong is a traditional Mizoram vegetable stew prepared by boiling mixed seasonal vegetables (such as pumpkins, beans, bamboo shoots, and potatoes) with smoked or grilled meat (such as pork or chicken), ginger, garlic, and local spices. It is seasoned with salt and sometimes turmeric."
191,20,1,Nagaland,Smoked Pork with Bamboo Shoots,"Smoked pork, bamboo shoots, ginger, garlic, onions, green chilies, turmeric powder, salt, and oil.","Marinate pork meat with salt and local spices, then smoke it over a wood fire until cooked and infused with smoky flavor. Cook the smoked pork with bamboo shoots, ginger, garlic, green chilies, and other spices until tender and flavorful."
192,20,1,Nagaland,Axone (Fermented Soybean),"Fermented soybeans, water, salt, and spices like ginger, garlic, and green chilies.",Axone is made by fermenting soybeans with salt and water for several days until they develop a pungent aroma and tangy flavor. It is commonly used as a condiment or flavoring agent in Naga cuisine.
193,20,1,Nagaland,Naga Ghost Pepper Pork Curry,"Pork, ghost peppers (bhut jolokia), ginger, garlic, onions, tomatoes, turmeric powder, salt, and oil.","Marinate pork meat with salt, ginger, garlic, and local spices. Cook the marinated pork with onions, tomatoes, and ghost peppers (bhut jolokia) until the meat is tender and the curry is rich and spicy."
194,20,1,Nagaland,Bamboo Steamed Fish,"Fish, bamboo shoots, ginger, garlic, onions, green chilies, turmeric powder, salt, and oil.","Marinate fish with salt, turmeric, ginger, garlic, and green chilies. Stuff the fish into bamboo tubes along with herbs and spices, then steam until cooked through. The bamboo imparts a unique flavor to the fish."
195,20,0,Nagaland,Smoked Pork with Akhuni,"Smoked pork, akhuni (fermented soybean paste), ginger, garlic, onions, green chilies, turmeric powder, salt, and oil.","Marinate pork meat with salt and local spices, then smoke it over a wood fire until cooked and infused with smoky flavor. Cook the smoked pork with akhuni (fermented soybean) paste, ginger, garlic, green chilies, and other spices until tender and flavorful."
196,20,1,Nagaland,Chutney with Raja Mircha (King Chili),"King chilies (bhut jolokia or raja mircha), tomatoes, garlic, ginger, vinegar, salt, and sugar.","Blend roasted king chilies (raja mircha) with garlic, ginger, salt, and vinegar until smooth to make a fiery chutney. This chutney adds heat and flavor to various Naga dishes."
197,20,0,Nagaland,Naga Style Chicken Curry,"Chicken, ginger, garlic, onions, tomatoes, green chilies, turmeric powder, salt, and oil.","Marinate chicken pieces with salt, turmeric, ginger, garlic, and local spices. Cook the marinated chicken with onions, tomatoes, and green chilies until the meat is tender and the curry is rich and flavorful."
198,20,0,Nagaland,Galho,"Rice, mixed vegetables (like potatoes, beans, carrots), ginger, garlic, green chilies, salt, and water.","Galho is a traditional Naga rice soup made by boiling rice with meat (usually pork or chicken), vegetables, and local herbs and spices. It is seasoned with salt and sometimes fermented bamboo shoots for added flavor."
199,20,0,Nagaland,Smoked Beef with Akhuni,"Smoked beef, akhuni (fermented soybean paste), ginger, garlic, onions, green chilies, turmeric powder, salt, and oil.","Marinate beef with salt and local spices, then smoke it over a wood fire until cooked and infused with smoky flavor. Cook the smoked beef with akhuni (fermented soybean) paste, ginger, garlic, green chilies, and other spices until tender and flavorful."
200,20,0,Nagaland,Naga Style Fish Fry,"Fish, ginger, garlic, turmeric powder, red chili powder, salt, and oil.","Marinate fish with salt, turmeric, ginger, garlic, and local spices. Coat the marinated fish with rice flour or chickpea flour and shallow or deep fry until crispy and golden brown. Serve hot as a flavorful and crunchy snack or side dish."
201,21,1,Odisha,Pakhala Bhata,"Fermented rice (pakhala), water, salt, and toppings like fried or boiled vegetables, fried fish, or pickles.","Pakhala Bhata is a traditional Odia dish made by fermenting cooked rice in water overnight. The fermented rice is then seasoned with salt and served with sides like fried or mashed vegetables, fried fish, or pickles."
202,21,1,Odisha,Dalma,"Pigeon peas (arhar dal), mixed vegetables (like pumpkin, raw banana, papaya), ginger, garlic, green chilies, mustard seeds, cumin seeds, turmeric powder, and salt.","Dalma is a traditional Odia lentil and vegetable stew made with pigeon peas (arhar dal) cooked with assorted vegetables like pumpkin, potatoes, and plantains. It is seasoned with mustard oil, ginger, garlic, and panch phoron (five spice blend) for flavor."
203,21,1,Odisha,Chhena Poda,"Cottage cheese (chhena), sugar, semolina (sooji), ghee, cardamom powder, and nuts like cashews and almonds.","Chhena Poda is a popular Odia dessert made with fresh cottage cheese (chhena), sugar, cardamom, and ghee. The mixture is baked until golden brown, resulting in a caramelized crust with a soft and moist interior."
204,21,1,Odisha,Machha Besara,"Fish, mustard seeds, mustard oil, ginger, garlic, onions, tomatoes, turmeric powder, red chili powder, and salt.","Machha Besara is a traditional Odia fish curry made with fish (usually freshwater fish like rohu or catla) cooked in a mustard-based gravy. The gravy is flavored with mustard paste, turmeric, ginger, garlic, and spices."
205,21,0,Odisha,Santula,"Mixed vegetables (like potatoes, pumpkin, eggplant), ginger, garlic, green chilies, mustard seeds, cumin seeds, turmeric powder, and salt.","Santula is a traditional Odia mixed vegetable dish made by lightly sautéing vegetables like potatoes, pumpkin, eggplant, and tomatoes in mustard oil. It is flavored with mustard seeds, cumin seeds, ginger, garlic, and turmeric."
206,21,1,Odisha,Rasagola,"Cottage cheese (chhena), sugar, water, and rose water or cardamom for flavoring.","Rasagola is a classic Odia dessert made with cottage cheese (chhena) balls cooked in sugar syrup flavored with cardamom or saffron. The chhena balls are soft, spongy, and soaked in the sweet syrup."
207,21,0,Odisha,Chingudi Jhola,"Prawns, mustard seeds, mustard oil, ginger, garlic, onions, tomatoes, turmeric powder, red chili powder, and salt.","Chingudi Jhola is a traditional Odia prawn curry made with prawns cooked in a spicy gravy of onions, tomatoes, ginger, garlic, turmeric, and spices. It is typically served with rice or roti."
208,21,0,Odisha,Khaja,"All-purpose flour, ghee or oil, sugar, water, and cardamom powder.","Khaja is a crispy and flaky sweet snack from Odisha made with flour, ghee, sugar, and cardamom. The dough is rolled out, layered with ghee, folded, and fried until golden brown. It is then soaked in sugar syrup for sweetness."
209,21,0,Odisha,Puri Bhaji,"For Puri - wheat flour, water, salt, and oil for frying. For Bhaji - potatoes, onions, tomatoes, ginger, garlic, green chilies, turmeric powder, cumin seeds, mustard seeds, curry leaves, and coriander leaves.","Puri Bhaji is a popular Odia breakfast dish consisting of deep-fried bread (puri) served with a spicy potato curry (bhaji). The potatoes are cooked with onions, tomatoes, ginger, garlic, and spices for a flavorful curry."
210,21,0,Odisha,Saga Bhaja,"Spinach leaves, oil for frying, and spices like turmeric powder, red chili powder, and salt.","Saga Bhaja is a traditional Odia side dish made by stir-frying leafy greens (such as spinach, amaranth, or mustard greens) with mustard oil, garlic, green chilies, and spices until wilted and tender. It is a nutritious and flavorful accompaniment to rice or roti."
211,22,1,Punjab,Sarson da Saag and Makki di Roti,"For Sarson da Saag - mustard greens (sarson), spinach, bathua (chenopodium), ginger, garlic, green chilies, onions, tomatoes, ghee or butter, and spices like turmeric powder, red chili powder, and coriander powder. For Makki di Roti - maize flour (makki ka atta), water, and salt.","Boil mustard greens, spinach, and other greens until tender. Finely chop and saute them with onions, garlic, ginger, green chilies, and spices like cumin, coriander, and garam masala. For Makki di Roti, knead maize flour with water into a dough, then roll out into flatbreads and cook on a hot griddle until golden brown."
212,22,1,Punjab,Butter Chicken (Murgh Makhani),"Chicken, yogurt, tomatoes, cream, butter, ginger-garlic paste, green chilies, cashew nuts, spices like garam masala, turmeric powder, and red chili powder.","Marinate chicken in yogurt, ginger-garlic paste, and spices. Grill or roast until cooked. For the sauce, blend cooked tomatoes, onions, and cashews. In a pan, heat butter, add the tomato paste, cream, and chicken pieces, simmer until flavors meld together."
213,22,1,Punjab,Chole Bhature,"For Chole - chickpeas, onions, tomatoes, ginger, garlic, green chilies, spices like cumin powder, coriander powder, garam masala, and dried mango powder (amchur). For Bhature - all-purpose flour, yogurt, baking powder, sugar, salt, and oil for frying.","Soak chickpeas overnight, then cook with onions, tomatoes, ginger, garlic, and spices until tender. For bhature, knead dough using flour, yogurt, a pinch of baking powder, and salt. Roll out into discs and deep fry until puffed and golden."
214,22,1,Punjab,Tandoori Chicken,"Chicken, yogurt, ginger-garlic paste, lemon juice, spices like garam masala, turmeric powder, red chili powder, and orange-red food color.","Marinate chicken in yogurt, ginger-garlic paste, chili powder, turmeric, garam masala, and red food color. Skewer and cook in a preheated tandoor until fully cooked and charred."
215,22,0,Punjab,Paneer Tikka,"Paneer (Indian cottage cheese), yogurt, ginger-garlic paste, lemon juice, spices like garam masala, turmeric powder, red chili powder, and kasuri methi (dried fenugreek leaves).","Marinate paneer cubes with bell peppers, onions, and tomatoes in a mixture of yogurt, ginger-garlic paste, chili powder, turmeric, garam masala, and lemon juice. Thread onto skewers and grill until lightly charred."
216,22,0,Punjab,Punjabi Kadhi Pakora,"For Kadhi - yogurt, besan (gram flour), ginger, garlic, green chilies, curry leaves, turmeric powder, and spices like cumin seeds, mustard seeds, and fenugreek seeds. For Pakora - besan, onions, spinach, baking soda, and spices.","Whisk yogurt with gram flour, cook with spices until thickened. Meanwhile, prepare pakoras by mixing gram flour with water, chopped onions, green chilies, and spices, then deep fry until golden brown. Add the pakoras to the kadhi and simmer."
217,22,1,Punjab,Aloo Paratha with Curd and Pickle,"For Aloo Paratha - whole wheat flour, potatoes, ginger, green chilies, spices like cumin powder, coriander powder, and garam masala. For Curd - yogurt. For Pickle - mixed vegetables (like mangoes or carrots), vinegar, sugar, salt, and spices.","Make a dough using whole wheat flour, water, and salt. For the stuffing, mash boiled potatoes and mix with spices. Roll out a dough ball, place stuffing, seal, and roll out again. Cook on a hot griddle with ghee until golden brown. Serve with curd and pickle."
218,22,0,Punjab,Amritsari Fish Fry,"Fish fillets, besan (gram flour), ginger-garlic paste, lemon juice, spices like garam masala, turmeric powder, red chili powder, and ajwain (carom seeds).","Marinate fish fillets in a mixture of gram flour, rice flour, ajwain, ginger-garlic paste, lemon juice, and spices. Deep fry until crispy and golden brown."
219,22,0,Punjab,Punjabi Lassi,"Yogurt, water, sugar, and optionally, flavors like cardamom or rose water.","Blend yogurt with water until smooth. Add sugar, cardamom powder, and any desired flavorings like rose water or saffron strands. Blend again until well combined. Serve chilled, optionally garnished with chopped nuts or ground cardamom."
220,22,0,Punjab,Punjabi Rajma,"Kidney beans, onions, tomatoes, ginger, garlic, green chilies, spices like cumin powder, coriander powder, garam masala, and dried mango powder (amchur).","Soak kidney beans overnight, then cook until tender. Sauté onions, garlic, and ginger until golden brown, then add tomatoes and cook until softened. Add spices like cumin, coriander, chili powder, and garam masala. Add cooked kidney beans along with water and simmer until flavors meld together and the curry thickens. Serve hot."
